,Product_ID,Review_ID,Sentence_ID,Sentence,Clean_Sentences,Frequent_Features,Classes,Opinion Words,Effective_Opinions,Infrequent_Features,Sentiment_Class
3791,13.0,2667.0,4526.0,this phone is one of the few phones that have an fm radio tuner built in .,phone phone fm radio tuner built,"['phones radio', 'radio', 'phones', 'fm']",1.0,{'few'},set(),[],1.0
3792,13.0,2667.0,4527.0,"this radio receives fairly decent reception but not nearly as good as a normal radio , but as long as the stations are coming in clearly the phone 's radio should work perfectly .",radio receiv fair decent recept not_near good normal radio long station come clear phone radio work perfect,"['reception phones', 'phones radio', 'reception', 'radio', 'phones']",1.0,"{'decent', 'good', 'normal'}",set(),"['decent reception', 'long stations']",1.0
3795,13.0,2667.0,4530.0,i bought this phone for my trip to south africa and it worked almost perfectly .,bought phone trip south africa work perfect,['phones'],1.0,set(),set(),[],1.0
3796,13.0,2667.0,4531.0,the only problem i had was a small glitch with t-mobile .,onli problem small glitch t mobil,"['t', 'problems', 'mobile']",-1.0,"{'onli', 'small'}",{'only'},['small glitch'],-1.0
3797,13.0,2667.0,4532.0,anywhere i went in south africa this phone received full bar reception .,anywher went south africa phone receiv bar recept,"['reception phones', 'reception', 'phones']",1.0,{'full'},set(),[],1.0
3800,13.0,2667.0,4535.0,another benefit of this phone is that it is truly an international phone ; the 6610 is sold in almost everywhere in the world .,anoth benefit phone truli intern phone sold everywher world,"['world', 'phones']",1.0,{'intern'},set(),[],1.0
3801,13.0,2667.0,4536.0,this means that there is a good chance that this phone will not break easily like typical american phones .,mean good chanc phone not_break easili like typic american phone,['phones'],1.0,"{'typic', 'good', 'american'}",set(),['good chance'],1.0
3808,13.0,2667.0,4543.0,"when you put this phone in your pocket you forget it is there ; it is unbelievably small and oh , so light .",phone pocket forget unbeliev small oh light,"['pocket', 'phones', 'light']",1.0,{'small'},set(),[],1.0
3809,13.0,2667.0,4544.0,"this is a benefit for many reasons ; one being just for appearance , your pants wo n't be bulging with this phone in your pocket .",benefit mani reason appear pant wo not_b bulg phone pocket,"['pocket', 'phones']",1.0,{'mani'},set(),[],1.0
3811,13.0,2667.0,4546.0,the battery life on this phone is surreal .,batteri life phone surreal,"['phones battery life', 'phones life', 'battery phones', 'battery life', 'phones', 'life', 'battery']",1.0,{'surreal'},set(),[],1.0
3813,13.0,2667.0,4548.0,i 've used the speakerphone for almost two hours once and the battery did not even go down one single bar .,ve use speakerphon hour onc batteri not_even singl bar,"['use', 'speakerphone', 'hours', 'battery']",1.0,{'singl'},set(),[],1.0
3814,13.0,2667.0,4549.0,it is amazing that the battery lasts so long when the phone is so small and light .,amaz batteri long phone small light,"['battery phones', 'phones', 'light', 'battery']",1.0,"{'amaz', 'small'}",set(),['small light'],1.0
3815,13.0,2667.0,4550.0,"this phone has many other features , ir , ; just to name one , the features above i view as the most beneficial .",phone mani featur ir featur abov view benefici,"['phones features', 'phones', 'features']",1.0,"{'mani', 'benefici', 'other'}",set(),['beneficial view'],1.0
3816,13.0,2667.0,4551.0,"the phone has a few minor inconveniences , but only because it lacks those features , bluetooth and high spend internet , but there are very few problems with things that you expected this phone to do .",phone minor inconveni onli becaus lack featur bluetooth high spend internet veri problem thing expect phone,"['thing phones', 'phones internet', 'phones features', 'thing', 'problems', 'phones', 'internet', 'features']",-1.0,"{'few', 'high', 'bluetooth', 'minor'}",set(),"['high spend', 'minor inconveniences']",-1.0
3817,13.0,2667.0,4552.0,"overall , i highly recommend this phone .",overal high recommend phone,['phones'],1.0,set(),set(),[],1.0
3818,13.0,2667.0,4553.0,it is a perfect phone in such a small and appealing package .,perfect phone small appeal packag,['phones'],1.0,"{'appeal', 'perfect', 'small'}",{'perfect'},['perfect package'],1.0
3821,13.0,2668.0,4556.0,size - extremely small and convenient will fit in your pocket and not bother you .,size extrem small conveni fit pocket not_both,['pocket'],1.0,"{'small', 'conveni'}",set(),[],1.0
3822,13.0,2668.0,4557.0,"sound - excellent polyphonic ringing tones are very nice ( check cons ) it also doubles as a radio , which is a nice feature when you are bored .",sound excel polyphon ring tone veri nice check con doubl radio nice featur bore,"['features radio', 'tones', 'sound', 'rings', 'radio', 'features']",1.0,"{'polyphon', 'bore', 'nice', 'excel'}",set(),"['excellent tones', 'nice feature']",1.0
3823,13.0,2668.0,4558.0,speakerphone - loud and clear has some nice extra features like currency converter and a stopwatch .,speakerphon loud clear nice extra featur like currenc convert stopwatch,"['speakerphone', 'features']",1.0,"{'extra', 'clear', 'loud', 'nice'}",set(),[],1.0
3824,13.0,2668.0,4559.0,"surfing the web on it is nice as well , i just wish there were more wap pages available .",surf web nice wish wap page avail,['wap'],1.0,"{'nice', 'more', 'avail'}",set(),['available pages'],1.0
3826,13.0,2668.0,4561.0,"ring tones only come with crazy songs and annoying rings , there is only one ring that sounds close to a regular ring .",ring tone onli come crazi song annoy ring onli ring sound close regular ring,"['tones', 'sound', 'rings']",-1.0,"{'annoy', 'crazi', 'regular'}",set(),['crazy songs'],1.0
3827,13.0,2668.0,4562.0,the screen is easily scratched but if you have the warranty you should be able to swap it out .,screen easili scratch warranti abl swap,['screen'],-1.0,{'abl'},set(),['able warranty'],1.0
3828,13.0,2668.0,4563.0,games kind of stink and you cant download them you have to get the link cable to get additional games .,game kind stink nt download link cabl addit game,"['games', 'cable']",-1.0,{'addit'},set(),[],1.0
3829,13.0,2669.0,4564.0,nice little phone ... light compact . .,nice littl phone light compact,"['phones', 'light']",1.0,"{'nice', 'compact', 'littl'}","{'nice', 'little'}",['little light'],1.0
3831,13.0,2669.0,4566.0,buttons do seem a little sticky tho .. and the hands free kits ' connector might be a problem ..,button littl sticki tho hand free kit connector problem,"['problems', 'buttons']",-1.0,"{'free', 'sticki', 'littl'}",set(),['free kits'],1.0
3835,13.0,2670.0,4570.0,"although the nokia 6610 is a little short on the features department , it is an outstanding piece of hardware for doing what it was primarily meant to do : to be a wireless telephone .",nokia littl short featur depart outstand piec hardwar primarili meant wireless telephon,"['piece', 'nokia', 'features']",1.0,"{'littl', 'outstand', 'wireless', 'short'}",set(),['little hardware'],1.0
3836,13.0,2670.0,4571.0,the reception and sound quality are top-notch .,recept sound qualiti notch,"['sound quality', 'sound', 'reception', 'quality']",1.0,{'top'},set(),[],1.0
3838,13.0,2670.0,4573.0,i like the size and weight of this little critter .,like size weight littl critter,[],1.0,{'littl'},set(),[],1.0
3839,13.0,2670.0,4574.0,"i am able to carry it close to my body , in places where other phones are not so easily concealed .",abl carri close bodi place phone not_so easili conceal,['phones'],1.0,"{'abl', 'other'}",set(),[],-1.0
3840,13.0,2670.0,4575.0,"the keys are close together , and the layout is a bit funky in relation to standard rectangular layout keypads , but it 's not too weird .",key close togeth layout bit funki relat standard rectangular layout keypad not_too weird,"['keypad', 'keys']",-1.0,"{'close', 'rectangular', 'weird'}",set(),[],-1.0
3841,13.0,2670.0,4576.0,"the fact that the "" 0 "" key is the space key for text input is a bit confusing , as many phones use the "" # "" key instead .",fact key space key text input bit confus mani phone use key instead,"['phones use', 'phones keys', 'use', 'phones', 'keys']",-1.0,"{'mani', 'confus'}",set(),"['confusing phones', 'key text']",1.0
3843,13.0,2670.0,4578.0,"the screen is bright , easy to see in the daylight , with nice colors .",screen bright easi daylight nice color,"['color screen', 'screen', 'color']",1.0,"{'bright', 'nice', 'easi'}",set(),['easy colors'],1.0
3844,13.0,2670.0,4579.0,it receives very nice mms pictures from other gsm phones .,receiv veri nice mms pictur gsm phone,"['pictures', 'phones']",1.0,"{'nice', 'other'}",set(),[],1.0
3845,13.0,2670.0,4580.0,there are some features in the user interface that i find a little inconvenient .,featur user interfac find littl inconveni,['features'],-1.0,"{'littl', 'inconveni'}",set(),[],-1.0
3846,13.0,2670.0,4581.0,"the menu options appear one at a time , taking up the whole screen , and one has to scroll down one by one , or have memorized where they are in the menu order , to select them by using the number keypad .",menu option appear time screen scroll memor menu order select use number keypad,"['use', 'screen', 'options', 'number', 'menu', 'keypad']",-1.0,{'whole'},{'whole'},[],-1.0
3848,13.0,2670.0,4583.0,the vibrate setting is loud !,vibrat set loud,[],-1.0,{'loud'},set(),[],-1.0
3849,13.0,2670.0,4584.0,"so loud , really , that it does n't work terribly well as a silent ringer option .",loud realli doe not_work terribl silent ringer option,['options'],-1.0,"{'loud', 'silent'}",{'silent'},[],1.0
3850,13.0,2670.0,4585.0,"but , then again , the ringer can be so loud that i heard it ringing inside my office , when i was already out on the street .. .",ringer loud heard ring insid offic alreadi street,['rings'],1.0,{'loud'},set(),[],-1.0
3852,13.0,2670.0,4587.0,other things that i miss are voice-activated dialing and a standard 2.5 mm headset jack .,thing miss voic activ dial standard 2.5 mm headset jack,"['voice dialing', 'voice', 'thing', 'headset', 'dialing']",-1.0,"{'standard', 'other'}",set(),['standard jack'],-1.0
3855,13.0,2670.0,4590.0,"- light , compact design",light compact design,"['light', 'design']",1.0,{'compact'},{'compact'},['light design'],1.0
3856,13.0,2670.0,4591.0,"- solid , high-quality construction",solid high qualiti construct,['quality'],1.0,"{'high', 'solid'}",set(),[],1.0
3857,13.0,2670.0,4592.0,- well-backlit keypad,backlit keypad,['keypad'],1.0,set(),{'backlit'},[],-1.0
3858,13.0,2670.0,4593.0,- outstanding signal reception,outstand signal recept,"['signal', 'reception']",1.0,{'outstand'},set(),['outstanding reception'],1.0
3859,13.0,2670.0,4594.0,- excellent sound quality,excel sound qualiti,"['sound quality', 'sound', 'quality']",1.0,{'excel'},set(),['excellent quality'],1.0
3860,13.0,2670.0,4595.0,"- bright , visible screen",bright visibl screen,['screen'],1.0,"{'bright', 'visibl'}","{'bright', 'visible'}",[],1.0
3861,13.0,2670.0,4596.0,- speakerphone,speakerphon,['speakerphone'],1.0,set(),set(),[],1.0
3862,13.0,2670.0,4597.0,- very long-lasting battery life,veri long batteri life,"['battery life', 'life', 'battery']",1.0,set(),{'lasting'},[],1.0
3864,13.0,2670.0,4599.0,- some features in the user interface,featur user interfac,['features'],-1.0,set(),set(),[],1.0
3865,13.0,2670.0,4600.0,- no voice activated dialing ( what were they thinking,not_voic activ dial think,['dialing'],-1.0,set(),set(),[],-1.0
3866,13.0,2670.0,4601.0,- no option for caller-id pictures or individualized ringtones .,not_opt caller d pictur individu rington,"['ringtones', 'pictures']",-1.0,{'individu'},set(),[],1.0
3867,13.0,2670.0,4602.0,- no propietary headset jack,not_propietari headset jack,['headset'],-1.0,{'not_propietari'},{'not propietary'},['not_propietary jack'],-1.0
3874,13.0,2672.0,4609.0,one of the best cell phones i have ever used to-date .,best cell phone use date,"['phones use', 'use', 'phones']",1.0,{'best'},set(),[],1.0
3875,13.0,2672.0,4610.0,i like the speakphone function a lot .,like speakphon function lot,"['lot', 'function']",1.0,set(),set(),[],1.0
3877,13.0,2672.0,4612.0,i am very pleased with its quality and durability .,veri pleas qualiti durabl,['quality'],1.0,{'pleas'},set(),[],1.0
3878,13.0,2672.0,4613.0,i like the automatic key lock function .,like automat key lock function,"['keys', 'function']",1.0,{'automat'},{'automatic'},['key function'],-1.0
3879,13.0,2672.0,4614.0,the phone is very light weight .,phone veri light weight,"['phones', 'light']",1.0,set(),set(),[],1.0
3880,13.0,2672.0,4615.0,the screen is bright and ring tones are unlimited .,screen bright ring tone unlimit,"['tones', 'screen', 'rings']",1.0,"{'bright', 'unlimit'}",set(),['bright ring'],1.0
3881,13.0,2672.0,4616.0,the fm radio is cool .,fm radio cool,"['radio', 'fm']",1.0,{'cool'},set(),[],1.0
3884,13.0,2673.0,4619.0,"while going for a cellphone , i was fully determined to buy a nokia only as it is the best in cellphones .",cellphon fulli determin buy nokia onli best cellphon,['nokia'],1.0,"{'best', 'determin'}",set(),['best cellphones'],1.0
3886,13.0,2673.0,4621.0,and really this is the best phone one could have .,realli best phone,['phones'],1.0,{'best'},{'best'},[],1.0
3887,13.0,2673.0,4622.0,it has all the features one would need in a cellphone .,featur need cellphon,"['needs', 'features']",1.0,set(),set(),[],1.0
3888,13.0,2673.0,4623.0,"it is lightweight , sleek and attractive .",lightweight sleek attract,[],1.0,"{'attract', 'lightweight', 'sleek'}",set(),[],1.0
3889,13.0,2673.0,4624.0,"this phone is very user-friendly , easy to manipulate &#38; very convenient to scroll in menu etc .",phone veri user friend easi manipul veri conveni scroll menu etc,"['phones', 'menu']",1.0,"{'easi', 'friend', 'conveni'}",set(),[],-1.0
3891,13.0,2673.0,4626.0,it has fm radio option and i can listen to music anytime .,fm radio option listen music anytim,"['radio', 'options', 'music', 'fm']",1.0,set(),set(),[],1.0
3892,13.0,2673.0,4627.0,"its speakerphone option allows us to do long talks conveniently , lying on bed &#38; phone lying by your pillowside .",speakerphon option allow long talk conveni lie bed phone lie pillowsid,"['speakerphone phones', 'speakerphone', 'phones', 'options']",1.0,{'long'},set(),['long talks'],1.0
3893,13.0,2673.0,4628.0,it comes equipped with lot of wallpapers and polyphonic sweet tunes .,come equip lot wallpap polyphon sweet tune,['lot'],1.0,"{'polyphon', 'sweet'}",set(),[],1.0
3894,13.0,2673.0,4629.0,only if we could get one camera in it . .,onli camera,['camera'],-1.0,set(),set(),[],1.0
3896,13.0,2673.0,4631.0,i am enjoying my phone a lot ....,enjoy phone lot,"['phones lot', 'phones', 'lot']",1.0,set(),set(),[],1.0
3900,13.0,2674.0,4635.0,small size .,small size,[],1.0,{'small'},set(),[],1.0
3901,13.0,2674.0,4636.0,i love the fact i can carry it in my shirt or pants pocket and forget about it .,love fact carri shirt pant pocket forget,['pocket'],1.0,set(),set(),[],1.0
3903,13.0,2674.0,4638.0,color screen is good .,color screen good,"['color screen', 'screen', 'color']",1.0,{'good'},set(),[],1.0
3904,13.0,2674.0,4639.0,it has lots of features such as the calendar which works like my outlook calendar .,lot featur calendar work like outlook calendar,"['lot features', 'lot', 'features']",1.0,{'such'},set(),[],1.0
3905,13.0,2674.0,4640.0,the keys are laid out normal so there is no guessing .,key laid normal not_guess,['keys'],1.0,{'normal'},set(),[],-1.0
3906,13.0,2674.0,4641.0,"navigating through the menus is super easy , especially if you have owned a previous model nokia phone .",navig menus super easi especi previous model nokia phone,"['nokia phones', 'phones', 'nokia']",1.0,"{'easi', 'previous'}",{'previous'},['previous model'],1.0
3907,13.0,2674.0,4642.0,"battery life is very good , i use it every day and i have to charge it every 5 or 6 days or so .",batteri life veri good use everi day charg everi day,"['battery life', 'use', 'life', 'days', 'battery']",1.0,{'good'},set(),['good use'],1.0
3910,13.0,2674.0,4645.0,"the volume key can be hard to press , but i think this may be by design rather than a flaw , perhaps to keep you from pressing it accidentally when you are in a call .",volum key hard press think design flaw perhap press accident,"['volume', 'keys', 'design']",-1.0,{'hard'},set(),"['hard press', 'key flaw']",-1.0
3911,13.0,2674.0,4646.0,pc cable is too expensive ... $ 50 for a usb cable ?,pc cabl expens $ usb cabl,['cable'],-1.0,{'expens'},set(),[],-1.0
3919,13.0,2675.0,4654.0,nokias have always had good sound quality and this is no exception .,nokia alway good sound qualiti not_except,"['sound quality', 'sound', 'quality', 'nokia']",1.0,{'good'},set(),['good quality'],1.0
3921,13.0,2675.0,4656.0,the loud speaker function on the 6610 is great because you do n't need to put your phone right next to your ear to talk .,loud speaker function great becaus not_ne phone right ear talk,"['speaker phones', 'speaker', 'phones', 'function', 'ear']",1.0,"{'loud', 'great'}",{'loud'},['great function'],1.0
3923,13.0,2675.0,4658.0,i like my phones to be small so i can fit it in my pockets .,like phone small fit pocket,"['pocket', 'phones']",1.0,{'small'},set(),[],1.0
3941,13.0,2675.0,4676.0,the 6610 has the radio function which is utterly useless .,radio function utter useless,"['radio', 'function']",-1.0,{'useless'},set(),['useless function'],1.0
3942,13.0,2675.0,4677.0,"it also has a stock tracking app built in ( also useless ) and a somewhat useful application which converts all types of metrics ( currency , length , area , etc ) .",stock track app built useless somewhat use applic convert type metric currenc length area etc,"['use', 'area']",-1.0,{'useless'},set(),['useful types'],1.0
3946,13.0,2675.0,4681.0,regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop .,regard pc softwar support nokia suit doe not_work version xp tri connect phone infrar port laptop,"['nokia phones', 'phones', 'nokia']",-1.0,set(),set(),['infrared laptop'],1.0
3949,13.0,2675.0,4684.0,overall this is a slightly better than average phone .,overal slight better averag phone,['phones'],1.0,"{'better', 'averag'}",{'average'},[],1.0
3955,13.0,2676.0,4690.0,this is the best phone i have seen .,best phone seen,['phones'],1.0,{'best'},{'best'},[],1.0
3958,13.0,2677.0,4693.0,the phones are awesome .,phone awesom,['phones'],1.0,{'awesom'},set(),[],1.0
3959,13.0,2677.0,4694.0,"we hardly ever have to charge them , get great reception ( live in chicago ) , and the customization and applications are awesome .",hard charg great recept live chicago custom applic awesom,"['reception', 'customer']",1.0,"{'great', 'awesom'}",set(),[],1.0
3961,13.0,2677.0,4696.0,"you can do * so * much more with the pc suite , i.e. free ringtones from midi files , free graphics from any picture on your computer , and if you know how to program jme you can even make your own apps / games .",pc suit i.e. free rington midi file free graphic ani pictur comput know program jme app game,"['ringtones', 'pictures', 'games']",1.0,"{'free', 'more', 'midi', 'own'}",set(),[],1.0
3962,13.0,2677.0,4697.0,"the phone 's sound quality is great ( turn up the volume if its too quiet , people , this thing will get loud ) i dont have any complaints about this phone and the only thing that i miss from my 8290 is voice dialing .",phone sound qualiti great turn volum quiet peopl thing loud nt ani complaint phone onli thing miss voic dial,"['sound quality', 'phones voice', 'thing phones', 'phones sound', 'phones quality', 'voice dialing', 'phones dialing', 'volume', 'voice', 'thing', 'sound', 'quality', 'phones', 'people', 'dialing']",1.0,"{'loud', 'onli', 'great', 'quiet'}",set(),"['quiet people', 'great volume']",-1.0
3963,13.0,2678.0,4698.0,i bought this slick phone and i am very happy with it .,bought slick phone veri happi,['phones'],1.0,"{'slick', 'happi'}",{'slick'},[],1.0
3964,13.0,2678.0,4699.0,"nice and small and excellent when it comes to downloading games , graphics and ringtones from www.crazycellphone.com",nice small excel come download game graphic rington www.crazycellphone.com,"['ringtones', 'games']",1.0,"{'nice', 'small', 'excel'}",set(),[],1.0
3965,13.0,2679.0,4700.0,i just purchased this phone and i think this is the coolest phone i ever had .,purchas phone think coolest phone,['phones'],1.0,{'coolest'},set(),[],1.0
3966,13.0,2679.0,4701.0,the features are really cool like the radio .,featur realli cool like radio,"['features radio', 'radio', 'features']",1.0,{'cool'},set(),[],1.0
3967,13.0,2679.0,4702.0,the first night i got this phone i put it next to me when i went to bed just to listen to my favorite music station and the handset itself doesnt weight anything its too light and feel so comfy with it .,night got phone went bed listen favorit music station handset doe nt weight anyth light feel comfi,"['phones', 'music', 'light']",1.0,"{'favorit', 'first', 'comfi'}",set(),['favorite station'],1.0
3968,13.0,2679.0,4703.0,"technology wise , i think this is awesome plus the speaker makes it even great ! ! ! ! i love this phone ! ! !",technolog wise think awesom plus speaker great love phone,"['speaker phones', 'speaker', 'phones']",1.0,"{'wise', 'great', 'awesom'}",set(),[],1.0
3974,13.0,2680.0,4709.0,"i thought this was the ultimate phone when it comes to basic features , but i was dissapointed when i saw that it was only a gsm comaptible phone .",thought ultim phone come basic featur dissapoint saw onli gsm comapt phone,"['phones features', 'phones', 'features']",1.0,"{'ultim', 'dissapoint', 'basic', 'comapt'}",{'ultimate'},[],1.0
3976,13.0,2680.0,4711.0,"for a specific location , i still think its a great phone .",specif locat think great phone,['phones'],1.0,"{'great', 'specif'}",{'great'},[],1.0
3978,13.0,2682.0,4713.0,"this really is a great little phone ; its got nice features , a beatiful screen , great ergonomics , and its tiny !",realli great littl phone got nice featur beati screen great ergonom tini,"['phones screen', 'phones features', 'screen', 'phones', 'features']",1.0,"{'great', 'littl', 'tini', 'nice', 'beati'}","{'beatiful', 'little', 'great'}",[],1.0
3980,13.0,2682.0,4715.0,"this phone won me over , and a big seller was the size ; it fits nicely into any pocket without falling out .",phone won big seller size fit nice ani pocket fall,"['pocket', 'phones']",1.0,{'big'},set(),['big size'],1.0
3982,13.0,2682.0,4717.0,its quiet .,quiet,[],-1.0,{'quiet'},set(),[],1.0
3991,13.0,2683.0,4726.0,"nokia was my first nonflip phone , and i 'm glad i decided to go with them .",nokia nonflip phone m glad decid,"['nokia phones', 'phones', 'nokia']",1.0,"{'nonflip', 'glad', 'first'}","{'nonflip', 'first'}",[],1.0
3992,13.0,2683.0,4727.0,"first of all , my calls were loud and clear , unlike with sprint .",loud clear unlik sprint,[],1.0,"{'clear', 'loud'}",set(),[],1.0
3993,13.0,2683.0,4728.0,i could make phone calls from locations i previously could not ( like my apartment ) .,phone locat previous like apart,['phones'],1.0,{'_'},set(),[],1.0
3994,13.0,2683.0,4729.0,"the phone is small , light , and very attractive .",phone small light veri attract,"['phones', 'light']",1.0,"{'attract', 'small'}",set(),[],1.0
3995,13.0,2683.0,4730.0,the battery life is amazing .,batteri life amaz,"['battery life', 'life', 'battery']",1.0,{'amaz'},set(),[],1.0
3996,13.0,2683.0,4731.0,"the color screen is a plus , as are the polyphonic ringtones .",color screen plus polyphon rington,"['color screen', 'screen', 'ringtones', 'color']",1.0,{'polyphon'},set(),['polyphonic ringtones'],1.0
3997,13.0,2683.0,4732.0,"i 'm not one who uses web browsing , so this phone easily met and surpassed my needs .",m not_on use web brows phone easili met surpass need,"['phones use', 'use', 'phones', 'needs']",1.0,{'not_on'},set(),[],1.0
3998,13.0,2683.0,4733.0,i highly recommend this phone to anyone .,high recommend phone anyon,['phones'],1.0,set(),set(),[],1.0
4001,13.0,2684.0,4736.0,"i do here a constant high-pitched distorted sound , not to mention the volume does not seem to be loud enough .",constant high pitch distort sound not_to mention volum doe not_seem loud,"['volume', 'sound']",-1.0,"{'loud', 'distort', 'constant'}","{'distorted', 'pitched', 'constant'}",[],-1.0
4005,13.0,2685.0,4740.0,"it is a great phone , if you are traveling all over the world , packed with wonderful features .",great phone travel world pack wonder featur,"['phones features', 'world', 'phones', 'features']",1.0,"{'wonder', 'great'}",{'great'},"['wonderful features', 'great world']",1.0
4007,13.0,2685.0,4742.0,"this is a very light phone - a little less than 3 oz , with long battery life ( not as long as the new polymer technology ) .",veri light phone littl oz long batteri life not_a long new polym technolog,"['phones battery life', 'phones life', 'battery phones', 'battery life', 'phones', 'light', 'life', 'battery']",1.0,"{'littl', 'new', 'less', 'long'}",{'long'},"['long battery', 'light phone']",1.0
4009,13.0,2685.0,4744.0,"the hands-free speakerphone is quite powerful ( like the motorola phone , i used to own ) .",hand free speakerphon quit power like motorola phone use,"['phones use', 'speakerphone phones', 'motorola phones', 'use', 'speakerphone', 'phones', 'motorola']",1.0,"{'free', 'power'}",set(),[],1.0
4010,13.0,2685.0,4745.0,i simply love this feature .,simpli love featur,['features'],1.0,set(),set(),[],1.0
4011,13.0,2685.0,4746.0,in addition it comes with a sleek and powerful headset .,addit come sleek power headset,['headset'],1.0,"{'power', 'sleek'}",{'sleek'},[],-1.0
4012,13.0,2685.0,4747.0,the built in fm radio is excellent for people traveling by public transport .,built fm radio excel peopl travel public transport,"['radio', 'people', 'fm']",1.0,"{'public', 'excel'}",set(),['excellent people'],1.0
4014,13.0,2685.0,4749.0,the pc sync feature is superb that comes with nokia pc suite software ( with data cable or infrared port or bluetooth ) .,pc sync featur superb come nokia pc suit softwar data cabl infrar port bluetooth,"['nokia', 'features', 'cable']",1.0,"{'superb', 'infrar'}",set(),[],-1.0
4017,13.0,2685.0,4752.0,"additionally , it has more fun stuff like more tones , wallpapers , screensaver , stop clock , alarm , java applications ( chess , currency converter etc. )",addit fun stuff like tone wallpap screensav stop clock alarm java applic chess currenc convert etc,"['tones', 'stuff']",1.0,"{'more', 'fun'}",set(),[],1.0
4018,13.0,2685.0,4753.0,"the mobile text messaging , chat , picture sharing etc. other nicities , that you would enjoy .",mobil text messag chat pictur share etc niciti enjoy,"['pictures', 'mobile']",1.0,{'other'},set(),[],-1.0
4019,13.0,2685.0,4754.0,"the mms technology is very well integrated with this phone , which you will enjoy .",mms technolog veri integr phone enjoy,['phones'],1.0,set(),set(),[],1.0
4025,13.0,2685.0,4760.0,"i can recommend this phone to anyone , anytime .",recommend phone anyon anytim,['phones'],1.0,set(),set(),[],1.0
4029,13.0,2686.0,4764.0,"not only is it the perfect size ( not too small , not too large ) , it also has all the features a high-tech phone user would want .",not_on perfect size not_too small not_too larg featur high tech phone user want,"['phones features', 'phones', 'features']",1.0,"{'perfect', 'high', 'small', 'larg'}",set(),['high user'],1.0
4031,13.0,2686.0,4766.0,"in true nokia style , the phone is simple to use and despite its delicate appearance , this little guy is as durable as other nokias i have owned .",true nokia style phone simpl use despit delic appear littl guy durabl nokia,"['phones use', 'nokia phones', 'use', 'phones', 'nokia']",1.0,"{'littl', 'simpl', 'true', 'durabl', 'other', 'delic'}",set(),"['simple use', 'true phone']",1.0
4032,13.0,2686.0,4767.0,the phone book is very user-friendly and the speakerphone is excellent .,phone book veri user friend speakerphon excel,"['speakerphone phones', 'speakerphone', 'phones']",1.0,"{'friend', 'excel'}",set(),['friendly speakerphone'],1.0
4033,13.0,2686.0,4768.0,"even better , with the optional headset you can listen to music over the integrated radio .",better option headset listen music integr radio,"['radio', 'options', 'music', 'headset']",1.0,{'integr'},{'integrated'},['optional radio'],1.0
4035,13.0,2686.0,4770.0,"although i find it more convenient to use 1-touch dialing , this phone does not have voice dialing .",find conveni use touch dial phone doe not_hav voic dial,"['phones voice', 'phones use', 'touch phones', 'voice dialing', 'phones dialing', 'voice', 'use', 'phones', 'dialing']",-1.0,"{'not_hav', 'conveni'}",set(),['convenient use'],-1.0
4036,13.0,2686.0,4771.0,"the keypad is a decent size , but the power on/off key is small and difficult to press .",keypad decent size power key small difficult press,"['keypad', 'keys']",-1.0,"{'decent', 'small', 'difficult'}",set(),"['decent power', 'key press']",1.0
4037,13.0,2686.0,4772.0,"however , the battery life is good enough you should n't be overly concerned with turning this phone off .",howev batteri life good not_b concern turn phone,"['phones battery life', 'phones life', 'battery phones', 'battery life', 'phones', 'life', 'battery']",1.0,"{'good', 'concern'}",set(),[],1.0
4038,13.0,2686.0,4773.0,in my opinion the worst issue on this phone is the side-mounted volume control .,opinion worst issu phone mount volum control,"['volume', 'phones']",-1.0,{'worst'},set(),['worst issue'],-1.0
4040,13.0,2686.0,4775.0,"one other issue is that the headphone jack is unique to nokia , so standard headphones will not work .",issu headphon jack uniqu nokia standard headphon not_work,['nokia'],-1.0,"{'uniqu', 'standard', 'other'}",set(),['unique headphones'],-1.0
4041,13.0,2686.0,4776.0,overall this is the best phone i have ever owned .,overal best phone,['phones'],1.0,{'best'},{'best'},[],1.0
4043,13.0,2686.0,4778.0,nokia does not disappoint in this model .,nokia doe not_disappoint model,['nokia'],1.0,set(),set(),[],1.0
4046,13.0,2687.0,4781.0,one complaint ... the screen is too easily scratched !,complaint screen easili scratch,['screen'],-1.0,set(),set(),[],1.0
4053,13.0,2687.0,4788.0,"it has great battery life , fm radio , excellent signal , hands free speakerphone ( which i have to say is probably my favorite function ) and downloadable java apps .",great batteri life fm radio excel signal hand free speakerphon probabl favorit function download java app,"['battery life', 'speakerphone', 'signal', 'radio', 'life', 'function', 'fm', 'battery']",1.0,"{'great', 'excel', 'free', 'download', 'favorit'}","{'excellent', 'favorite', 'great'}",['excellent hands'],1.0
4058,13.0,2687.0,4793.0,great phone .. .,great phone,['phones'],1.0,{'great'},{'great'},[],1.0
4059,13.0,2687.0,4794.0,great features .. .,great featur,['features'],1.0,{'great'},set(),[],1.0
4061,13.0,2688.0,4796.0,"i did a ton of research and settled on this phone because of the small size , speakerphone option , great priced calling plan and access to my corporate email .",ton research settl phone becaus small size speakerphon option great price plan access corpor email,"['speakerphone phones', 'speakerphone', 'phones', 'options', 'email']",1.0,"{'small', 'corpor'}",{'corporate'},['small size'],1.0
4065,13.0,2688.0,4800.0,i have had no problems with the phone .,not_problem phone,['phones'],1.0,set(),set(),[],1.0
